value,count,prop,class,col
2,1480046,71.86,Trees,darkgreen
11,341668,16.59,Rangeland,green
7,121780,5.91,Built Area,red
5,55541,2.7,Crops,yellow
1,49061,2.38,Water,blue
4,8973,0.44,Flooded vegetation,lightgreen
8,2621,0.13,Bare ground,burlywood
