value,count,prop,class,col
2,342463,86.05,Trees,darkgreen
11,45442,11.42,Rangeland,green
1,9674,2.43,Water,blue
4,357,0.09,Flooded vegetation,lightgreen
8,53,0.01,Bare ground,burlywood
7,11,0,Built Area,red
