value,count,prop,class,col
2,885343,76.17,Trees,darkgreen
1,136540,11.75,Water,blue
11,126965,10.92,Rangeland,green
4,11008,0.95,Flooded vegetation,lightgreen
7,906,0.08,Built Area,red
9,743,0.06,Snow/Ice,black
8,733,0.06,Bare ground,burlywood
5,36,0,Crops,yellow
