value,count,prop,class,col
2,260446,50.98,Trees,darkgreen
5,134241,26.28,Crops,yellow
11,93507,18.3,Rangeland,green
1,13671,2.68,Water,blue
4,7465,1.46,Flooded vegetation,lightgreen
7,1334,0.26,Built Area,red
8,185,0.04,Bare ground,burlywood
