value,count,prop,class,col
2,461522,72.17,Trees,darkgreen
1,152495,23.85,Water,blue
11,21913,3.43,Rangeland,green
4,3421,0.53,Flooded vegetation,lightgreen
8,94,0.01,Bare ground,burlywood
7,40,0.01,Built Area,red
9,2,0,Snow/Ice,black
