value,count,prop,class,col
5,266304,68.16,Crops,yellow
11,92707,23.73,Rangeland,green
7,20209,5.17,Built Area,red
1,8128,2.08,Water,blue
2,2699,0.69,Trees,darkgreen
8,509,0.13,Bare ground,burlywood
4,129,0.03,Flooded vegetation,lightgreen
