value,count,prop,class,col
2,106574,64.67,Trees,darkgreen
11,42755,25.95,Rangeland,green
1,15367,9.33,Water,blue
4,85,0.05,Flooded vegetation,lightgreen
8,4,0,Bare ground,burlywood
