value,count,prop,class,col
2,1266765,80.59,Trees,darkgreen
1,133683,8.5,Water,blue
11,116066,7.38,Rangeland,green
5,36441,2.32,Crops,yellow
7,15831,1.01,Built Area,red
4,3066,0.2,Flooded vegetation,lightgreen
8,91,0.01,Bare ground,burlywood
9,2,0,Snow/Ice,black
