value,count,prop,class,col
2,60607,39.9,Trees,darkgreen
5,38561,25.38,Crops,yellow
7,29186,19.21,Built Area,red
11,17632,11.61,Rangeland,green
4,3188,2.1,Flooded vegetation,lightgreen
1,2621,1.73,Water,blue
8,120,0.08,Bare ground,burlywood
