value,count,prop,class,col
2,298836,56.08,Trees,darkgreen
11,121809,22.86,Rangeland,green
5,83864,15.74,Crops,yellow
7,14227,2.67,Built Area,red
1,14101,2.65,Water,blue
4,61,0.01,Flooded vegetation,lightgreen
8,2,0,Bare ground,burlywood
