value,count,prop,class,col
2,877772,84.68,Trees,darkgreen
11,113514,10.95,Rangeland,green
1,43367,4.18,Water,blue
4,1523,0.15,Flooded vegetation,lightgreen
7,179,0.02,Built Area,red
8,101,0.01,Bare ground,burlywood
5,63,0.01,Crops,yellow
9,31,0,Snow/Ice,black
