value,count,prop,class,col
9,2161306,48.57,Snow/Ice,black
8,1253034,28.16,Bare ground,burlywood
11,982320,22.08,Rangeland,green
1,29900,0.67,Water,blue
4,22660,0.51,Flooded vegetation,lightgreen
5,480,0.01,Crops,yellow
2,13,0,Trees,darkgreen
