value,count,prop,class,col
11,803449,31.91,Rangeland,green
1,773014,30.71,Water,blue
2,479102,19.03,Trees,darkgreen
4,439207,17.45,Flooded vegetation,lightgreen
9,13136,0.52,Snow/Ice,black
8,9376,0.37,Bare ground,burlywood
7,188,0.01,Built Area,red
