value,count,prop,class,col
2,215067,53.23,Trees,darkgreen
9,118584,29.35,Snow/Ice,black
11,56606,14.01,Rangeland,green
8,11503,2.85,Bare ground,burlywood
1,2286,0.57,Water,blue
4,9,0,Flooded vegetation,lightgreen
