value,count,prop,class,col
4,282399,44.42,Flooded vegetation,lightgreen
2,163995,25.8,Trees,darkgreen
11,146601,23.06,Rangeland,green
1,28297,4.45,Water,blue
8,9695,1.53,Bare ground,burlywood
9,4624,0.73,Snow/Ice,black
7,76,0.01,Built Area,red
