value,count,prop,class,col
11,1162536,60.58,Rangeland,green
8,499394,26.02,Bare ground,burlywood
9,179845,9.37,Snow/Ice,black
1,39211,2.04,Water,blue
4,33753,1.76,Flooded vegetation,lightgreen
5,4319,0.23,Crops,yellow
