value,count,prop,class,col
9,1309879,45.28,Snow/Ice,black
8,1216652,42.06,Bare ground,burlywood
11,327490,11.32,Rangeland,green
1,36448,1.26,Water,blue
4,2172,0.08,Flooded vegetation,lightgreen
