value,count,prop,class,col
2,556920,63.94,Trees,darkgreen
11,154381,17.73,Rangeland,green
1,148801,17.08,Water,blue
4,9649,1.11,Flooded vegetation,lightgreen
8,642,0.07,Bare ground,burlywood
9,525,0.06,Snow/Ice,black
7,60,0.01,Built Area,red
