value,count,prop,class,col
11,3867235,51.73,Rangeland,green
9,1970137,26.35,Snow/Ice,black
8,1631219,21.82,Bare ground,burlywood
1,6896,0.09,Water,blue
4,500,0.01,Flooded vegetation,lightgreen
5,18,0,Crops,yellow
