value,count,prop,class,col
2,29276,79.88,Trees,darkgreen
11,5336,14.56,Rangeland,green
1,1728,4.71,Water,blue
4,158,0.43,Flooded vegetation,lightgreen
7,121,0.33,Built Area,red
5,25,0.07,Crops,yellow
8,8,0.02,Bare ground,burlywood
