value,count,prop,class,col
2,82595,85.6,Trees,darkgreen
11,10030,10.4,Rangeland,green
1,3507,3.63,Water,blue
7,185,0.19,Built Area,red
5,94,0.1,Crops,yellow
4,74,0.08,Flooded vegetation,lightgreen
8,1,0,Bare ground,burlywood
