value,count,prop,class,col
11,699273,50.18,Rangeland,green
2,290404,20.84,Trees,darkgreen
1,248759,17.85,Water,blue
4,83584,6,Flooded vegetation,lightgreen
9,70445,5.06,Snow/Ice,black
8,990,0.07,Bare ground,burlywood
5,7,0,Crops,yellow
