value,count,prop,class,col
5,60810,36.87,Crops,yellow
7,47238,28.64,Built Area,red
2,44535,27,Trees,darkgreen
11,8234,4.99,Rangeland,green
1,3999,2.42,Water,blue
8,106,0.06,Bare ground,burlywood
9,1,0,Snow/Ice,black
