value,count,prop,class,col
2,289980,86.5,Trees,darkgreen
1,34151,10.19,Water,blue
11,10393,3.1,Rangeland,green
7,312,0.09,Built Area,red
4,258,0.08,Flooded vegetation,lightgreen
5,148,0.04,Crops,yellow
8,12,0,Bare ground,burlywood
