value,count,prop,class,col
4,414525,32.53,Flooded vegetation,lightgreen
11,367921,28.87,Rangeland,green
8,273751,21.48,Bare ground,burlywood
9,146781,11.52,Snow/Ice,black
1,65090,5.11,Water,blue
2,6128,0.48,Trees,darkgreen
5,59,0,Crops,yellow
7,30,0,Built Area,red
