value,count,prop,class,col
2,444509,83.65,Trees,darkgreen
1,68529,12.9,Water,blue
11,12974,2.44,Rangeland,green
7,4383,0.82,Built Area,red
4,527,0.1,Flooded vegetation,lightgreen
8,453,0.09,Bare ground,burlywood
5,3,0,Crops,yellow
