value,count,prop,class,col
2,803118,76.42,Trees,darkgreen
11,181847,17.3,Rangeland,green
5,20766,1.98,Crops,yellow
7,19129,1.82,Built Area,red
4,13442,1.28,Flooded vegetation,lightgreen
1,12517,1.19,Water,blue
8,126,0.01,Bare ground,burlywood
