value,count,prop,class,col
2,59227,39.04,Trees,darkgreen
11,39703,26.17,Rangeland,green
4,31509,20.77,Flooded vegetation,lightgreen
1,12901,8.5,Water,blue
7,7882,5.2,Built Area,red
5,359,0.24,Crops,yellow
8,116,0.08,Bare ground,burlywood
10,2,0,Clouds,grey
