value,count,prop,class,col
2,458359,88.57,Trees,darkgreen
11,29062,5.62,Rangeland,green
1,28760,5.56,Water,blue
7,667,0.13,Built Area,red
4,619,0.12,Flooded vegetation,lightgreen
8,19,0,Bare ground,burlywood
5,3,0,Crops,yellow
