value,count,prop,class,col
2,296143,93.41,Trees,darkgreen
1,16821,5.31,Water,blue
11,3999,1.26,Rangeland,green
4,56,0.02,Flooded vegetation,lightgreen
8,1,0,Bare ground,burlywood
