value,count,prop,class,col
2,306344,70.94,Trees,darkgreen
1,63392,14.68,Water,blue
11,56004,12.97,Rangeland,green
4,5810,1.35,Flooded vegetation,lightgreen
8,258,0.06,Bare ground,burlywood
9,25,0.01,Snow/Ice,black
