value,count,prop,class,col
11,292472,50,Rangeland,green
2,173072,29.59,Trees,darkgreen
1,95780,16.38,Water,blue
4,13040,2.23,Flooded vegetation,lightgreen
8,10445,1.79,Bare ground,burlywood
7,95,0.02,Built Area,red
5,3,0,Crops,yellow
