value,count,prop,class,col
9,4531461,75.51,Snow/Ice,black
8,1033768,17.23,Bare ground,burlywood
11,372192,6.2,Rangeland,green
1,63809,1.06,Water,blue
4,6,0,Flooded vegetation,lightgreen
2,3,0,Trees,darkgreen
5,2,0,Crops,yellow
