value,count,prop,class,col
2,928573,88.5,Trees,darkgreen
11,58919,5.62,Rangeland,green
1,42540,4.05,Water,blue
7,16467,1.57,Built Area,red
5,1750,0.17,Crops,yellow
4,719,0.07,Flooded vegetation,lightgreen
8,218,0.02,Bare ground,burlywood
