value,count,prop,class,col
11,1535493,39.91,Rangeland,green
9,1393114,36.21,Snow/Ice,black
8,675763,17.56,Bare ground,burlywood
1,239504,6.22,Water,blue
4,2025,0.05,Flooded vegetation,lightgreen
2,1491,0.04,Trees,darkgreen
5,163,0,Crops,yellow
