value,count,prop,class,col
2,564462,82.61,Trees,darkgreen
11,88425,12.94,Rangeland,green
5,13210,1.93,Crops,yellow
1,9064,1.33,Water,blue
7,7552,1.11,Built Area,red
4,474,0.07,Flooded vegetation,lightgreen
8,117,0.02,Bare ground,burlywood
