value,count,prop,class,col
11,1596194,41.59,Rangeland,green
9,1024676,26.7,Snow/Ice,black
8,800049,20.84,Bare ground,burlywood
1,248897,6.48,Water,blue
4,167691,4.37,Flooded vegetation,lightgreen
5,787,0.02,Crops,yellow
7,39,0,Built Area,red
2,4,0,Trees,darkgreen
