value,count,prop,class,col
11,251726,68.54,Rangeland,green
5,101224,27.56,Crops,yellow
1,12487,3.4,Water,blue
7,1268,0.35,Built Area,red
8,307,0.08,Bare ground,burlywood
4,246,0.07,Flooded vegetation,lightgreen
2,12,0,Trees,darkgreen
