value,count,prop,class,col
2,281034,92.26,Trees,darkgreen
1,17566,5.77,Water,blue
11,5005,1.64,Rangeland,green
4,524,0.17,Flooded vegetation,lightgreen
7,457,0.15,Built Area,red
5,21,0.01,Crops,yellow
8,15,0,Bare ground,burlywood
