value,count,prop,class,col
2,347131,48.16,Trees,darkgreen
11,189252,26.26,Rangeland,green
9,108252,15.02,Snow/Ice,black
8,48194,6.69,Bare ground,burlywood
1,24691,3.43,Water,blue
4,2610,0.36,Flooded vegetation,lightgreen
5,408,0.06,Crops,yellow
7,245,0.03,Built Area,red
