value,count,prop,class,col
5,369729,70.36,Crops,yellow
11,101528,19.32,Rangeland,green
2,32393,6.16,Trees,darkgreen
1,14764,2.81,Water,blue
7,3886,0.74,Built Area,red
4,3058,0.58,Flooded vegetation,lightgreen
8,91,0.02,Bare ground,burlywood
9,2,0,Snow/Ice,black
