value,count,prop,class,col
2,31851,81.5,Trees,darkgreen
1,3352,8.58,Water,blue
11,2744,7.02,Rangeland,green
7,1027,2.63,Built Area,red
4,95,0.24,Flooded vegetation,lightgreen
8,14,0.04,Bare ground,burlywood
