value,count,prop,class,col
2,78200,66.92,Trees,darkgreen
1,24769,21.2,Water,blue
11,13301,11.38,Rangeland,green
7,530,0.45,Built Area,red
8,30,0.03,Bare ground,burlywood
4,18,0.02,Flooded vegetation,lightgreen
