value,count,prop,class,col
11,126665,48.22,Rangeland,green
2,123968,47.19,Trees,darkgreen
8,7236,2.75,Bare ground,burlywood
4,4678,1.78,Flooded vegetation,lightgreen
1,159,0.06,Water,blue
