value,count,prop,class,col
2,301327,50.04,Trees,darkgreen
11,159989,26.57,Rangeland,green
9,64951,10.79,Snow/Ice,black
8,61914,10.28,Bare ground,burlywood
1,12847,2.13,Water,blue
7,560,0.09,Built Area,red
5,548,0.09,Crops,yellow
4,11,0,Flooded vegetation,lightgreen
