value,count,prop,class,col
5,109927,71,Crops,yellow
2,26589,17.17,Trees,darkgreen
7,10927,7.06,Built Area,red
1,3853,2.49,Water,blue
11,2820,1.82,Rangeland,green
8,710,0.46,Bare ground,burlywood
