value,count,prop,class,col
2,539205,83.79,Trees,darkgreen
1,56951,8.85,Water,blue
11,46332,7.2,Rangeland,green
4,454,0.07,Flooded vegetation,lightgreen
7,279,0.04,Built Area,red
5,243,0.04,Crops,yellow
8,29,0,Bare ground,burlywood
9,1,0,Snow/Ice,black
