value,count,prop,class,col
11,164281,50.7,Rangeland,green
5,149781,46.22,Crops,yellow
2,3529,1.09,Trees,darkgreen
7,3497,1.08,Built Area,red
1,2751,0.85,Water,blue
8,125,0.04,Bare ground,burlywood
4,84,0.03,Flooded vegetation,lightgreen
