value,count,prop,class,col
2,461208,91.4,Trees,darkgreen
11,30977,6.14,Rangeland,green
1,10234,2.03,Water,blue
7,1798,0.36,Built Area,red
4,282,0.06,Flooded vegetation,lightgreen
8,64,0.01,Bare ground,burlywood
9,42,0.01,Snow/Ice,black
5,2,0,Crops,yellow
