value,count,prop,class,col
2,137261,60.69,Trees,darkgreen
11,37339,16.51,Rangeland,green
4,26835,11.87,Flooded vegetation,lightgreen
1,21527,9.52,Water,blue
7,3137,1.39,Built Area,red
8,52,0.02,Bare ground,burlywood
10,1,0,Clouds,grey
