value,count,prop,class,col
2,454963,69.51,Trees,darkgreen
11,139015,21.24,Rangeland,green
5,31528,4.82,Crops,yellow
1,21086,3.22,Water,blue
7,7390,1.13,Built Area,red
4,259,0.04,Flooded vegetation,lightgreen
8,229,0.03,Bare ground,burlywood
9,13,0,Snow/Ice,black
