value,count,prop,class,col
2,451674,87.51,Trees,darkgreen
11,44313,8.59,Rangeland,green
1,20096,3.89,Water,blue
4,42,0.01,Flooded vegetation,lightgreen
8,24,0,Bare ground,burlywood
9,3,0,Snow/Ice,black
