value,count,prop,class,col
11,295457,85.93,Rangeland,green
5,43250,12.58,Crops,yellow
1,3405,0.99,Water,blue
7,851,0.25,Built Area,red
8,803,0.23,Bare ground,burlywood
2,45,0.01,Trees,darkgreen
4,4,0,Flooded vegetation,lightgreen
