value,count,prop,class,col
11,232694,65.32,Rangeland,green
5,110366,30.98,Crops,yellow
1,6801,1.91,Water,blue
7,3187,0.89,Built Area,red
8,1784,0.5,Bare ground,burlywood
4,845,0.24,Flooded vegetation,lightgreen
2,544,0.15,Trees,darkgreen
