value,count,prop,class,col
5,76721,42.99,Crops,yellow
2,76493,42.86,Trees,darkgreen
11,14804,8.3,Rangeland,green
7,7581,4.25,Built Area,red
1,1757,0.98,Water,blue
8,1007,0.56,Bare ground,burlywood
4,89,0.05,Flooded vegetation,lightgreen
