value,count,prop,class,col
2,447059,81.08,Trees,darkgreen
1,50737,9.2,Water,blue
11,34725,6.3,Rangeland,green
7,12467,2.26,Built Area,red
5,5197,0.94,Crops,yellow
4,883,0.16,Flooded vegetation,lightgreen
8,301,0.05,Bare ground,burlywood
