value,count,prop,class,col
4,357847,99.14,Flooded vegetation,lightgreen
11,2556,0.71,Rangeland,green
2,300,0.08,Trees,darkgreen
1,241,0.07,Water,blue
9,5,0,Snow/Ice,black
