value,count,prop,class,col
2,1042760,64.87,Trees,darkgreen
11,380003,23.64,Rangeland,green
1,167182,10.4,Water,blue
4,16857,1.05,Flooded vegetation,lightgreen
8,561,0.03,Bare ground,burlywood
9,5,0,Snow/Ice,black
