value,count,prop,class,col
5,1075436,57.38,Crops,yellow
11,735921,39.27,Rangeland,green
1,39880,2.13,Water,blue
7,20370,1.09,Built Area,red
8,2482,0.13,Bare ground,burlywood
2,72,0,Trees,darkgreen
4,3,0,Flooded vegetation,lightgreen
