value,count,prop,class,col
2,1066343,76.89,Trees,darkgreen
11,234063,16.88,Rangeland,green
4,44137,3.18,Flooded vegetation,lightgreen
1,23474,1.69,Water,blue
7,13329,0.96,Built Area,red
5,4481,0.32,Crops,yellow
8,944,0.07,Bare ground,burlywood
9,1,0,Snow/Ice,black
