value,count,prop,class,col
2,69132,65.08,Trees,darkgreen
11,33770,31.79,Rangeland,green
8,2199,2.07,Bare ground,burlywood
9,744,0.7,Snow/Ice,black
1,348,0.33,Water,blue
7,17,0.02,Built Area,red
5,15,0.01,Crops,yellow
