value,count,prop,class,col
11,851405,45.02,Rangeland,green
1,522130,27.61,Water,blue
2,327471,17.31,Trees,darkgreen
4,137518,7.27,Flooded vegetation,lightgreen
9,49112,2.6,Snow/Ice,black
8,3613,0.19,Bare ground,burlywood
7,14,0,Built Area,red
5,1,0,Crops,yellow
