value,count,prop,class,col
2,659549,76.38,Trees,darkgreen
11,93378,10.81,Rangeland,green
9,49143,5.69,Snow/Ice,black
1,47151,5.46,Water,blue
8,9169,1.06,Bare ground,burlywood
7,2436,0.28,Built Area,red
5,1584,0.18,Crops,yellow
4,1059,0.12,Flooded vegetation,lightgreen
