value,count,prop,class,col
4,782138,57.68,Flooded vegetation,lightgreen
9,280563,20.69,Snow/Ice,black
11,104859,7.73,Rangeland,green
8,99938,7.37,Bare ground,burlywood
1,55114,4.06,Water,blue
2,33392,2.46,Trees,darkgreen
5,9,0,Crops,yellow
